id,name,type,prop1,prop1_val,prop2,prop2_val,element,elem_val,contribute,sellprice,equippos,level,BuyingPrice,SellingPrice,ItemDescription,unk1,unk2,unk3,unk4,unk5,unk6,unk9,unk10,unk11,unk12,unk13,unk14,unk15,unk16
50002,ยาวิญญาณม่วง,50,25,50,0,0,0,-100,22,6,0,0,4600,6,ยาชุบชีวิตคนตายให้ฟื้นมีชีวิตขึ้นมาใหม่,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50003,ยาวิญญาณเขียว,50,25,80,0,0,0,-100,22,15,0,0,7500,15,ยาชุบชีวิตคนตายให้ฟื้นมีชีวิตขึ้นมาใหม่,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50004,ยาวิญญาณแดง,50,25,100,26,20,0,-100,22,20,0,0,13000,20,ยาชุบชีวิตคนตายให้ฟื้นมีชีวิตขึ้นมาใหม่,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50005,ยาคืนวิญญาณทอง,50,25,130,26,50,0,-100,22,25,0,0,30000,25,ยาคืนวิญญาณสรรพคุณวิเศษมาก,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50006,ยาเก้าวิญญาณ,50,25,170,26,80,0,-100,22,30,0,0,30000,30,ยาชุบชีวิตมีอยู่ในตัวหลวงจีนทิเบต,0,0,0,0,12,0,0,0,0,0,0,0,0,0
50007,ยาแสงงวย,50,25,210,26,110,0,-100,22,30,0,0,30000,30,ยาชุบชีวิตที่ผู้เร้นกายครอบครอง,0,0,0,0,12,0,0,0,0,0,0,0,0,0
50008,ยาเก้าหยาง,50,25,300,26,200,0,-100,22,30,0,0,30000,30,ยาชุบชีวิตที่ผู้เร้นกายครอบครอง,0,0,0,0,12,0,0,0,0,0,0,0,0,0
50009,ยาบัวหิมะ,50,25,450,26,320,0,-100,22,30,0,0,30000,30,ยาชุบชีวิตที่ผู้เร้นกายครอบครอง,0,0,0,0,12,0,0,0,0,0,0,0,0,0
50010,ยาสระสวรรค์,50,0,0,0,0,0,-100,22,30,0,0,30000,30,ยาชุบชีวิตที่เซียนครอบครอง,0,0,25,1,12,0,0,0,0,0,0,0,0,0
50011,ยาน้ำพุ,50,0,0,0,0,0,-100,22,30,0,0,30000,30,ยาชุบชีวิตที่เซียนครอบครอง,0,0,54,1,12,0,0,0,0,0,0,0,0,0
51001,ดาวเตียวก๊ก,51,67,41003,67,45001,0,-100,0,0,0,0,0,0,ดาวขุนพลโดยเฉพาะของเตียวก๊กผู้มีคุณธรรม,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51002,ดาวหลี่หยู,51,67,41088,67,45002,0,-100,0,0,0,0,0,1,ดาวขุนพลระยิบระยับโดยเฉพาะของหลี่หยู,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51003,ดาวเฝิงจี้,51,67,41121,67,45003,0,-100,0,0,0,0,0,1,ดาวขุนพลระยิบระยับโดยเฉพาะของเฝิงจี้,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51004,ดาวกัวถู,51,67,41180,67,45004,0,-100,0,0,0,0,0,1,ดาวขุนพลระยิบระยับโดยเฉพาะของกัวถู,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51005,ดาวเกาซุ่น,51,67,41089,67,45005,0,-100,0,0,0,0,0,1,ดาวขุนพลของเกาซุ่นผู้นำกองทัพ,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51006,ดาวหยียนไป๋หู่,51,67,41108,67,45006,0,-100,0,0,0,0,0,1,ดาวขุนพลเหยียนไป๋หู่อ๋องเต๋อแห่งง่อก๊ก,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51007,ดาวเกาหลั่น,51,67,41120,67,45007,0,-100,0,0,0,0,0,1,ดาวขุนพลระยิบระยับโดยเฉพาะของเกาหลั่น,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51008,ดาวหยวนเจียง,51,67,41004,67,45008,0,-100,0,0,0,0,0,1,ดาวขุนพลของเจ้าหยวนเจียง,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51009,ดาวจางเจา,51,67,41110,67,45009,0,-100,0,0,0,0,0,1,ดาวขุนพลของจางเจาที่ปรึกษาแห่งเจียงตง,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51010,ดาวคั่นเจ๋อ,51,67,41078,67,45010,0,-100,0,0,0,0,0,1,ดาวขุนพลของคั่นเจ๋อ,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51011,ดาวหวีฟาน,51,67,41122,67,45011,0,-100,0,0,0,0,0,1,ดาวขุนพลระยิบระยับโดยเฉพาะของหวีฟาน,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51012,ดาวอู๋ชั่น,51,67,41193,67,45012,0,-100,0,0,0,0,0,1,ดาวขุนพลระยิบระยับโดยเฉพาะของอู๋ชั่น,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51013,ดาวอุยกาย,51,67,41076,67,45013,0,-100,0,0,0,0,0,1,ดาวขุนพลระยิบระยับของอุยกาย,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51014,ดาวสวีเซิ่ง,51,67,41071,67,45014,0,-100,0,0,0,0,0,1,ดาวขุนพลโดยเฉพาะของสวีเซิ่ง,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51015,ดาวเจี่ยงชิน,51,67,41077,67,45015,0,-100,0,0,0,0,0,1,ดาวขุนพลระยิบระยับโดยเฉพาะของเจี่ยงชิน,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51016,ดาวจูหยาน,51,67,41075,67,45016,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวจูหยาน,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51017,ดาวเฉิงอวี้,51,67,41029,67,45017,0,-100,0,0,0,0,0,1,ดาวขุนพลเฉิงอวี้ผู้คิดแผนซุ่มโจมตีสิบทิศ,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51018,ดาวเฉินฉวิน,51,67,41151,67,45018,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวเฉินฉวิน,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51019,ดาวโหลวกุย,51,67,41124,67,45019,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวโหลวกุย,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51020,ดาวไช่เหวินจี,51,67,41041,67,45020,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวไช่เหวินจี,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51021,ดาวโจหอง,51,67,41115,67,45021,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวโจหอง,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51022,ดาวหวีจิ้น,51,67,41042,67,45022,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวหวีจิ้น,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51023,ดาวเถียนอวี้,51,67,41123,67,45023,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวเถียนอวี้,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51024,ดาวหลี่ทง,51,67,41144,67,45024,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวหลี่ทง,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51025,ดาวชีซี,51,67,41045,67,45025,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวชีซี,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51026,ดาวเปยหนูหมู่,51,67,41130,67,45026,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวเปยหนูหมู่หลี,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51027,ดาวจูเก่อจิน,51,67,41126,67,45027,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวจูเก่อจิน,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51028,ดาวเลี่ยวลี่,51,67,41178,67,45028,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวเลี่ยวลี่,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51029,ดาวหม่าเถิง,51,67,41095,67,45029,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวหม่าเถิง,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51030,ดาวโจวชาง,51,67,41046,67,45030,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวโจวชางผู้จงรักภักดี,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51031,ดาวเซี่ยงฉ่ง,51,67,41062,67,45031,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวเซี่ยงฉ่ง,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51032,ดาวฮั่วจวิ้น,51,67,41154,67,45032,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวฮั่วจวิ้น,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51033,ดาวเสิ่นเพ่ย,51,67,41135,67,45033,0,-100,0,0,0,0,0,0,ดาวขุนพลโชติช่วงประจำตัวเสิ่นเพ่ย,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51034,ดาวเสี่ยวเฉียว,51,67,41080,67,45034,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวเสี่ยวเฉียว,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51035,ดาวซินผิง,51,67,41194,67,45035,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวซินผิง,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51036,ดาวลี่ซู่,51,67,41198,67,45036,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวหลี่ซู่,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51037,ดาวเหวินโฉ่ว,51,67,41087,67,45037,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวเหอเป่ยเหวินโฉ่ว,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51038,ดาวกัวหยวน,51,67,41207,67,45038,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวกัวหยวน,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51039,ดาวจางม่านเฉิง,51,67,41098,67,45039,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวจางม่านเฉิง,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51040,ดาวหานเหมิ่ง,51,67,41202,67,45040,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวหานเหมิ่ง,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51041,ดาวจางหง,51,67,41128,67,45041,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวจางหง,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51042,ดาวเปยหมีฮู,51,67,41002,67,45042,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวเปยหมีฮู,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51043,ดาวหยางหง,51,67,41195,67,45043,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวหยางหง,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51044,ดาวจางเวิน,51,67,41199,67,45044,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวจางเวิน,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51045,ดาวโจหยิน,51,67,41025,67,45045,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวโจหยิน,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51046,ดาวจี้หลิง,51,67,41158,67,45046,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวจี้หลิง,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51047,ดาวเหวินพิ่น,51,67,41149,67,45047,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวเหวินพิ่น,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51048,ดาวหลิงถ่ง,51,67,41074,67,45048,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวหลิงถ่ง,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51049,ดาวเจี่ยสวี่,51,67,41038,67,45049,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวเจี่ยสวี่,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51050,ดาวเจี่ยขุย,51,67,41137,67,45050,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวเจี่ยขุย,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51051,ดาวฟู่กั้น,51,67,41196,67,45051,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวฟู่กั้น,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51052,ดาวเหยียนโหยว,51,67,41145,67,45052,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวเหยียนโหยว,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51053,ดาวเล่อจิ้น,51,67,41129,67,45053,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวเล่อจิ้น,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51054,ดาวหลี่เตี่ยน,51,67,41105,67,45054,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวหลี่เตี่ยน,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51055,ดาวเหลียงสี,51,67,41200,67,45055,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวเหลียงสี,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51056,ดาวหานเฮ่า,51,67,41203,67,45056,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวหานเฮ่า,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51057,ดาวซือหม่าฮุย,51,67,41044,67,45057,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวซือหม่าฮุย,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51058,ดาวหม่าซู่,51,67,41153,67,45058,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวหม่าซู่,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51059,ดาวหม่านฉ่ง,51,67,41197,67,45059,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวหม่านฉ่ง,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51060,ดาวอีจี๋,51,67,41201,67,45060,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวอีจี๋,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51061,ดาวท่าตุ้น,51,67,41112,67,45061,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวตานหวีท่าตุ้น,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51062,ดาวต้าเฉียว,51,67,41094,67,45062,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวต้าเฉียว,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51063,ดาวเฉินเต้า,51,67,41134,67,45063,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวเฉินเต้า,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51064,ดาวเลี่ยวฮั่ว,51,67,41125,67,45064,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวเลี่ยวฮั่ว,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51065,ดาวชุยโจวผิง,51,67,41114,67,45065,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวชุยโจวผิง,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51066,ดาวหลูข่า,51,67,41127,67,45066,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวหลูข่า,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51067,ดาวเจินมี่,51,67,41043,67,45067,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวเจินมี่,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51068,ดาวซุนเซ็ก,51,67,41068,67,45068,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวซุนเซ็ก,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51069,ดาวสวินอวี้,51,67,41026,67,45069,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวสวินอวี้,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51070,ดาวเตียนอุย,51,67,41022,67,45070,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวเตียนอุย,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51071,ดาวหม่าเหลียง,51,67,41116,67,45071,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวหม่าเหลียง,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51072,ดาวอุยเอี๋ยน,51,67,41055,67,45072,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวอุยเอี๋ยน,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51073,ดาวจวี่โซ่ว,51,67,41091,67,45073,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวจวี่โซ่ว,0,0,0,0,12,0,0,0,0,0,0,0,0,0
51074,ดาวม้าเฉียว,51,67,41056,67,45074,0,-100,0,0,0,0,0,1,ดาวขุนพลโชติช่วงประจำตัวม้าเฉียว,0,0,0,0,12,0,0,0,0,0,0,0,0,0
