id,name,type,image1,image2,color1,color2,color3,color4,notPet,unk5,unk6,lvl,hpmax,spmax,hpx,spx,int,atk,def,agi,doanhtrai,exp_bonus,element,skill1,skill2,skill3,drop1,drop2,drop3,drop4,drop5,drop6,unk1,skill4,reborn,unk2,unk3
47033,จ้าวมังกรทะเลใ,38,1699,1001,444555532,444444444,631555444,524444444,1,8,26,190,1662,1934,170,150,166,180,96,134,0,0,3,12006,12015,12016,0,0,0,0,0,0,0,0,2,0,0
47034,จ้าวมังกรทะเลต,38,1699,1001,444666335,444444444,335666444,225444444,1,8,26,190,1662,1934,170,150,166,180,96,134,0,0,2,11010,11023,11016,0,0,0,0,0,0,0,0,2,0,0
47035,จ้าวมังกรทะเลเ,38,1699,1001,444555542,444444444,331555444,551444444,1,8,26,190,1662,1934,170,150,166,180,96,134,0,0,1,10010,10021,10023,0,0,0,0,0,0,0,0,2,0,0
50001,เด็กกำพร้า,53,1045,1001,511226444,444870733,411444333,444444444,1,8,7,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50002,เด็กกำพร้า,53,1154,1001,444325555,522555444,444444533,444444444,1,19,2,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50003,เด็กกำพร้า,53,1046,1001,511333444,511444533,511444333,444444444,1,8,8,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50004,เด็กกำพร้า,53,1169,1001,661556444,577333444,444444444,444444444,1,19,3,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50005,เด็กกำพร้า,53,1077,1001,622444445,353161444,151111444,444444444,1,8,2,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50006,เด็กกำพร้า,53,1172,1001,555711555,511646544,444444444,444444444,1,19,4,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50007,เด็กกำพร้า,53,1113,1001,551661444,440333444,961222444,444444444,1,8,8,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50008,เด็กกำพร้า,53,1179,1001,444666555,555444444,866444555,444444444,1,19,7,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50009,เด็กกำพร้า,53,1101,1001,630167555,541156444,444444156,444444444,1,2,3,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50010,เด็กกำพร้า,53,1576,1001,444544544,714644655,551444444,444444444,1,0,0,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50011,เด็กกำพร้า,53,1297,1001,444141555,444444151,345455444,444444444,1,20,22,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50012,เด็กกำพร้า,53,1173,1001,666511555,544544444,444444444,444444444,1,19,3,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50013,เด็กกำพร้า,53,1357,1001,444555141,443444444,551444444,444444444,1,0,0,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50014,เด็กกำพร้า,53,1304,1001,444146555,246146141,444444146,444444444,1,19,0,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50015,เด็กกำพร้า,53,1276,1001,444444445,444444057,146555444,444444444,1,20,9,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50016,เด็กกำพร้า,53,1459,1001,541522555,444444444,556444643,444444444,1,22,2,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50017,เด็กกำพร้า,53,1287,1001,444760333,760444550,222444444,444444444,1,6,4,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50018,เด็กกำพร้า,53,1294,1001,444564555,575755444,444444571,444444444,1,0,0,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50019,เด็กกำพร้า,53,1505,1001,444444333,444444444,422555611,444444444,1,0,0,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50020,เด็กกำพร้า,53,1288,1001,422751555,735732632,666444651,811555444,1,12,2,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50021,เด็กกำพร้า,53,1664,1001,312444222,221131454,444444444,444444444,1,0,0,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50022,เด็กกำพร้า,53,1270,1001,541864544,574444444,530444444,444444444,1,0,0,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50023,เด็กกำพร้า,53,1379,1001,444333555,222551790,444444660,444444444,1,0,0,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50024,เด็กกำพร้า,53,1379,1001,444333555,222551790,444444660,444444444,1,0,0,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50025,เด็กกำพร้า,53,1483,1001,444661555,544566314,667444333,444444444,1,0,0,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50026,เด็กกำพร้า,53,1486,1001,524444131,444624777,541444722,641555444,1,19,27,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50027,เด็กกำพร้า,53,1280,1001,444444444,494333411,444222444,444444444,1,20,9,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50028,เด็กกำพร้า,53,1701,1001,535524544,444333556,444444444,555444444,1,0,0,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50029,เด็กกำพร้า,53,1274,1001,444550444,171141444,770151444,444444444,1,0,0,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50030,เด็กกำพร้า,53,1460,1001,622159555,444444444,145900147,444444444,1,0,0,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50031,เด็กกำพร้า,53,1680,1001,444444555,444444444,444444444,444444444,1,20,30,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50032,เด็กกำพร้า,53,1679,1001,444444544,444444444,444444444,444444444,1,0,0,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50033,เด็กกำพร้า,53,1629,1001,444444534,414555555,444652534,444444444,1,24,1,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50034,เด็กกำพร้า,53,1610,1001,444553655,444556533,444444734,634556444,1,19,25,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50035,เด็กกำพร้า,53,1745,1001,444444444,444444444,444444444,444444444,1,20,13,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50036,เด็กกำพร้า,53,1755,1001,444444444,444444444,444444444,444444444,1,19,3,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50037,เด็กกำพร้า,53,1757,1001,444444444,444444444,444444444,444444444,1,20,34,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50038,เด็กกำพร้า,53,1756,1001,444444444,444444444,444444444,444444444,1,19,34,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50039,เด็กกำพร้า,53,1238,1001,145333444,146444444,464145145,444444444,1,8,1,1,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51001,ขงเบ้ง,36,1867,1001,444444444,444444444,444444444,444444444,1,0,0,200,21436,1935,72,42,174,31,63,98,2,2310,4,13027,13031,13015,0,0,0,0,0,0,0,21016,2,0,0
51002,บังทอง,36,1849,1001,444444444,444444444,444444444,444444444,1,0,0,200,19732,2215,62,45,160,72,50,85,2,2310,3,12028,12034,12016,0,0,0,0,0,0,0,21011,2,0,0
51003,สุมาอี้,36,1877,1001,541641555,444444444,444678422,544541444,1,0,0,200,20852,1896,75,40,172,31,65,97,1,2310,1,10027,10034,10016,0,0,0,0,0,0,0,21030,2,0,0
51004,ลกซุน,36,1850,1001,444444444,444444444,444444444,444444444,1,0,0,200,23596,1985,90,44,162,42,66,73,3,2310,2,11027,11034,11016,0,0,0,0,0,0,0,21029,2,0,0
51005,ลิโป้,36,1830,1001,444444444,444444444,444444444,444444444,1,0,0,185,21576,1981,78,32,35,145,85,92,0,0,3,12033,12024,14033,0,0,0,0,0,0,0,0,2,0,0
52001,ม้าขุนพลสวรรค์,9,1919,1001,444444444,444444444,444444444,444444444,1,0,0,200,24036,2078,99,99,99,99,99,99,0,0,5,14013,14006,14012,0,0,0,0,0,0,0,0,2,0,0
52002,มิโฮะ,36,1941,1001,444444444,444444444,444444444,444444444,1,0,0,200,18904,2078,78,49,155,103,65,81,0,0,3,12028,14037,12016,0,0,0,0,0,0,0,21011,2,0,0
52003,เทพตัวเหวิน,36,1765,1001,444225444,236556444,444444225,236444444,1,0,0,200,26483,2080,102,42,175,39,71,93,0,0,2,14045,11013,11027,0,0,0,0,0,0,0,11016,2,0,0
52004,เทพกว่างมู่,36,1766,1001,444522444,534556444,444444422,353444444,1,0,0,200,20934,2085,88,42,189,41,67,101,0,0,3,14051,12028,12034,0,0,0,0,0,0,0,12016,2,0,0
52005,เทพฉือกั๋ว,36,1764,1001,444641544,555556444,444444651,433444444,1,0,0,200,23807,2090,95,40,183,40,71,97,0,0,1,14051,10033,10034,0,0,0,0,0,0,0,10016,2,0,0
52006,เทพเจิงจ่าง,36,1767,1001,444354444,354556444,444444254,556444444,1,0,0,200,20704,2100,94,39,40,182,65,102,0,0,4,13029,13033,14040,0,0,0,0,0,0,0,13015,2,0,0
59001,เทพเจ้ากวนอู,26,1937,1001,444444444,444444444,444444444,444444444,1,0,0,200,65535,7628,500,500,400,650,500,499,0,0,5,13033,20014,13015,0,0,0,0,0,0,0,21024,2,0,0
59002,ซุนหงอคง,36,1932,1001,444444444,444444444,444444444,444444444,1,0,0,200,65535,7628,500,500,800,1000,500,500,0,0,5,13033,12033,10016,0,0,0,0,0,0,0,14037,2,0,0
59003,เอ้อหลางเสิน,26,1928,1001,444444444,444444444,444444444,444444444,1,0,0,200,45986,7628,400,400,500,500,400,400,0,0,5,13033,20027,13029,0,0,0,0,0,0,0,13021,2,0,0
59004,เต็กเช็ง,26,1930,1001,444444444,444444444,444444444,444444444,1,0,0,200,45986,7628,400,400,500,500,400,400,0,0,5,12033,12025,12031,0,0,0,0,0,0,0,21017,2,0,0
59005,เตียวเสี้ยน,36,1826,1001,444444444,444444444,444444444,444444444,1,0,0,200,45986,6412,350,350,350,350,350,350,0,0,2,11013,20026,11016,0,0,0,0,0,0,0,21029,2,0,0
59006,ลิโป้,36,1830,1001,444444444,444444444,444444444,444444444,1,0,0,200,45986,6412,400,400,400,400,400,400,0,0,3,12033,12031,12016,0,0,0,0,0,0,0,14033,2,0,0
59007,ฮองซูบังทอง,36,1849,1001,444444444,444444444,444444444,444444444,1,0,0,200,45986,6412,400,400,400,400,300,300,0,0,3,12028,20014,12016,0,0,0,0,0,0,0,21011,2,0,0
59008,แม่ทัพลกซุน,36,1850,1001,444444444,444444444,444444444,444444444,1,0,0,200,45986,6412,400,400,400,400,400,500,0,0,2,11013,20026,11016,0,0,0,0,0,0,0,11034,2,0,0
59009,ฮกหลงขงเบ้ง,36,1867,1001,444444444,444444444,444444444,444444444,1,0,0,200,45986,6412,400,400,400,400,300,400,0,0,4,13027,20014,13015,0,0,0,0,0,0,0,13031,2,0,0
59010,กุนซือสุมาอี้,36,1877,1001,444444444,444444444,444444444,444444444,1,0,0,200,45986,6412,400,400,400,400,300,300,0,0,1,10034,10015,10016,0,0,0,0,0,0,0,10031,2,0,0
59011,องครักษ์สวรรค์,36,1903,1001,444444444,444444444,444444444,444444444,1,0,0,200,65535,8934,500,500,600,800,500,500,0,0,5,13033,10028,10016,0,0,0,0,0,0,0,12016,2,0,0
59012,ฟ้าพิโรธจางเฟย,26,1938,1001,444444444,444444444,444444444,444444444,1,0,0,200,65535,7628,500,500,400,650,500,499,0,0,5,12033,12016,14037,0,0,0,0,0,0,0,21025,2,0,0
59013,เทพตัวเหวิน,54,1765,1001,444225444,236556444,444444225,236444444,1,0,0,200,45986,2080,300,300,400,400,300,300,0,0,2,11013,20026,11016,0,0,0,0,0,0,0,0,2,0,0
59014,เทพกว่างมู่,54,1766,1001,444522444,534556444,444444422,353444444,1,0,0,200,45986,2085,300,300,400,400,300,300,0,0,3,12033,12025,12016,0,0,0,0,0,0,0,0,2,0,0
59015,เทพฉือกั๋ว,54,1764,1001,444641544,555556444,444444651,433444444,1,0,0,200,45986,2090,300,300,400,400,300,300,0,0,1,10015,10031,10016,0,0,0,0,0,0,0,0,2,0,0
59016,เทพเจิงจ่าง,54,1767,1001,444354444,354556444,444444254,556444444,1,0,0,200,45986,2100,300,300,400,400,300,300,0,0,4,13029,13021,13033,0,0,0,0,0,0,0,0,2,0,0
59017,นางฟ้าแห่งโคลง,54,1762,1001,444444444,444444444,444444444,444444444,1,0,0,200,45986,804,300,300,400,400,300,300,0,0,3,12033,12024,12016,0,0,0,0,0,0,0,0,2,0,0
59018,นางฟ้าแห่งตำรา,54,1763,1001,444444444,444444444,444444444,444444444,1,0,0,200,45986,800,300,300,400,400,300,300,0,0,4,13025,13033,13029,0,0,0,0,0,0,0,0,2,0,0
59019,นางฟ้าแห่งมารย,54,1760,1001,444444444,444444444,444444444,444444444,1,0,0,200,45986,835,300,300,400,400,300,300,0,0,1,10026,10015,10028,0,0,0,0,0,0,0,0,2,0,0
59020,นางฟ้าแห่งดนตร,54,1761,1001,444444444,444444444,444444444,444444444,1,0,0,200,45986,839,300,300,400,400,300,300,0,0,2,11013,20026,11016,0,0,0,0,0,0,0,0,2,0,0
59021,เทพธิดาสายฟ้า,54,1701,1001,535524544,444333556,444444444,555444444,1,0,0,200,45986,1368,300,300,400,400,300,300,0,0,5,20019,11030,12016,0,0,0,0,0,0,0,0,2,0,0
59022,พยัคฆ์ขาว,26,1509,1001,444444444,444444444,444444444,444444444,1,0,0,210,65535,7628,500,500,800,800,600,498,0,0,5,20045,21027,21023,0,0,0,0,0,0,0,20029,2,0,0
59023,เล็บขวาพยัคฆ์,26,1510,1001,444444444,444444444,444444444,444444444,1,0,0,210,65535,7628,500,500,600,600,500,500,0,0,5,11034,11027,11016,0,0,0,0,0,0,0,11032,2,0,0
59024,เล็บซ้ายหยัคฆ์,26,1511,1001,444444444,444444444,444444444,444444444,1,0,0,210,65535,7628,500,500,600,600,500,499,0,0,5,20026,20014,20019,0,0,0,0,0,0,0,20045,2,0,0
59025,ปกป้องชั้นฟ้า,26,1710,1001,444444444,444444444,444444444,444444444,1,0,0,210,65535,7628,500,500,800,800,600,600,0,0,5,10016,11016,12016,0,0,0,0,0,0,0,13015,2,0,0
59026,หลวงจีนหมื่นปี,36,1582,1001,444444444,444444444,444444444,444444444,1,0,0,200,45328,7628,100,100,600,600,600,600,0,0,5,21020,21021,21022,0,0,0,0,0,0,0,0,2,0,0
59027,เม่ยฉี,2,1616,1001,651655655,444444444,622541444,556533444,1,19,8,81,763,261,30,15,40,40,20,10,0,0,3,12003,12009,0,0,0,0,0,0,0,0,0,0,0,0
59028,เม่ยฉี,32,1369,1001,550911666,622444760,444444522,444444444,1,19,10,105,2691,472,36,21,68,72,29,32,0,0,3,12003,12009,12014,0,0,0,0,0,0,0,0,1,0,0
59029,ตั๋งโต๊ะ,32,1402,1001,555552333,444256552,661555444,444444444,1,25,1,200,42326,3317,350,350,350,350,350,350,0,0,1,10015,10034,10016,0,0,0,0,0,0,0,0,1,0,0
59030,ฮัวหยงกวนซี,32,1347,1001,444333444,222111760,400550444,444444444,1,24,2,200,32596,3147,300,300,300,300,300,300,0,0,1,21017,20025,10016,0,0,0,0,0,0,0,0,1,0,0
59031,ลิฉุย,32,1243,1001,444444444,660444111,870222551,444444444,1,8,9,190,25698,2832,250,250,250,250,250,250,0,0,1,10021,10010,14036,0,0,0,0,0,0,0,0,1,0,0
59032,กุยกี,32,1496,1001,444880555,444880555,611444611,444444444,1,2,11,190,25698,2832,250,250,250,250,250,250,0,0,3,12025,12024,14036,0,0,0,0,0,0,0,0,1,0,0
59033,ลิโป้,32,1830,1001,444444444,444444444,444444444,444444444,1,0,0,200,42326,3317,350,350,350,350,350,350,0,0,3,12033,21014,12016,0,0,0,0,0,0,0,0,1,0,0
59034,เตียวเสี้ยน,32,1826,1001,444444444,444444444,444444444,444444444,1,0,0,200,32596,2832,300,300,300,300,300,300,0,0,2,21029,11013,11016,0,0,0,0,0,0,0,0,1,0,0
59035,ลิยู,32,1306,1001,444666555,478555050,444444460,444444444,1,20,21,200,32596,2832,300,300,300,300,300,300,0,0,4,13021,13015,14037,0,0,0,0,0,0,0,0,1,0,0
59036,ทหารซีเหลียง,32,1467,1001,444222555,444333630,111333640,444444222,1,30,2,170,9825,1510,200,200,200,200,200,200,0,0,1,10021,10004,0,0,0,0,0,0,0,0,0,1,0,0
59037,ปิศาจค้างคาว,18,1357,1001,444426555,647444444,551444515,444444444,1,0,0,190,1499,714,120,120,120,120,120,120,0,0,5,20025,10034,10022,0,0,0,0,0,0,0,0,0,0,0
59038,มนุษย์ฟักทอง,5,1193,1001,444444551,454444444,444771444,444444444,1,0,0,180,999,351,50,50,50,50,50,50,0,0,2,11012,11023,11014,0,0,0,0,0,0,0,0,0,0,0
59039,มนุษย์ฟักทอง,29,1193,1001,444444540,171444444,444444444,444444444,1,0,0,180,999,351,50,50,50,50,50,50,0,0,4,13002,13025,13024,0,0,0,0,0,0,0,0,0,0,0
59040,มนุษย์ฟักทอง,29,1193,1001,444804561,703444444,444444444,444444444,1,0,0,180,999,351,50,50,50,50,50,50,0,0,3,12013,12014,12022,0,0,0,0,0,0,0,0,0,0,0
59041,ผีน้อย,29,1589,1001,444666253,444212444,444444444,444444444,1,0,0,175,899,275,40,40,40,40,40,40,0,0,5,12014,10012,11023,0,0,0,0,0,0,0,0,1,0,0
59042,ชิ่นซิน,32,1294,1001,444564555,575755444,444444571,444444444,1,0,0,150,3296,491,57,34,109,45,54,71,0,0,5,14013,14025,14037,0,0,0,0,0,0,0,0,1,0,0
59043,ซุนเจียน,36,1417,1001,444148555,990147257,541641145,444444444,1,8,18,180,7129,632,61,36,59,147,63,72,0,0,2,11011,11022,14033,0,0,0,0,0,0,0,0,2,0,0
59044,ลิโป้,36,1869,1001,444444444,444444444,444444444,444444444,1,0,0,200,9753,4532,350,350,350,350,350,350,0,0,2,11033,11028,11034,0,0,0,0,0,0,0,14033,2,0,0
59045,ลิโป้,36,1870,1001,444444444,444444444,444444444,444444444,1,0,0,200,9753,4532,350,350,350,350,350,350,0,0,3,12031,12033,12034,0,0,0,0,0,0,0,14033,2,0,0
59046,เทพธิดา,36,1901,1001,444444444,444444444,444444444,444444444,1,0,0,200,9753,4532,350,350,350,350,350,350,0,0,2,11034,21002,11016,0,0,0,0,0,0,0,21029,2,0,0
59047,ลิโป้,36,1920,1001,444444444,444444444,444444444,444444444,1,0,0,200,9753,4532,350,350,350,350,350,350,0,0,1,10004,10015,10028,0,0,0,0,0,0,0,14033,2,0,0
59048,ลิโป้,36,1871,1001,444444444,444444444,444444444,444444444,1,0,0,200,9753,4532,350,350,350,350,350,350,0,0,4,13028,13029,13033,0,0,0,0,0,0,0,14033,2,0,0
59049,ชิ่นซิน,36,1939,1001,444444444,444444444,444444444,444444444,1,0,0,200,9753,4532,350,350,350,350,350,350,0,0,5,21020,21021,21022,0,0,0,0,0,0,0,11016,2,0,0
59050,งักฮุย,36,1904,1001,444444444,444444444,444444444,444444444,1,0,0,200,9753,4532,350,350,350,350,350,350,0,0,3,12031,12033,12034,0,0,0,0,0,0,0,21019,2,0,0
59051,ซิยิ่นกุ้ย,36,1940,1001,444444444,444444444,444444444,444444444,1,0,0,200,9753,4532,350,350,350,350,350,350,0,0,1,10004,10015,10028,0,0,0,0,0,0,0,21017,2,0,0
59052,จี้กง,36,1881,1001,444444444,444444444,444444444,444444444,1,0,0,200,9753,4532,350,350,350,350,350,350,0,0,3,12025,12028,12034,0,0,0,0,0,0,0,12016,2,0,0
59053,ขงจื้อ,36,1936,1001,444444444,444444444,444444444,444444444,1,0,0,200,9753,4532,350,350,350,350,350,350,0,0,4,13021,13027,13031,0,0,0,0,0,0,0,13015,2,0,0
59054,กวนอู,36,1937,1001,444444444,444444444,444444444,444444444,1,0,0,200,9753,4532,350,350,350,350,350,350,0,0,4,13029,13033,21024,0,0,0,0,0,0,0,21027,2,0,0
59055,ซุนหงอคง,36,1932,1001,444444444,444444444,444444444,444444444,1,0,0,200,9753,4532,350,350,350,350,350,350,0,0,5,12033,11033,10028,0,0,0,0,0,0,0,13029,2,0,0
59056,เอ้อหลางเสิน,36,1928,1001,444444444,444444444,444444444,444444444,1,0,0,200,9753,4532,350,350,350,350,350,350,0,0,4,13025,13033,13029,0,0,0,0,0,0,0,14036,2,0,0
59057,เต็กเช็ง,26,1930,1001,444444444,444444444,444444444,444444444,1,0,0,200,9753,4532,350,350,350,350,350,350,0,0,3,12031,12033,14036,0,0,0,0,0,0,0,14037,2,0,0
59058,บังทอง,36,1849,1001,444444444,444444444,444444444,444444444,1,0,0,200,9753,4532,350,350,350,350,350,350,0,0,3,12025,12028,12034,0,0,0,0,0,0,0,12016,2,0,0
59059,ลกซุน,36,1850,1001,444444444,444444444,444444444,444444444,1,0,0,200,9753,4532,350,350,350,350,350,350,0,0,2,11027,11031,11034,0,0,0,0,0,0,0,11016,2,0,0
59060,ขงเบ้ง,36,1867,1001,444444444,444444444,444444444,444444444,1,0,0,200,9753,4532,350,350,350,350,350,350,0,0,4,13021,13027,13031,0,0,0,0,0,0,0,13015,2,0,0
59061,สุมาอี้,36,1877,1001,444444444,444444444,444444444,444444444,1,0,0,200,9753,4532,350,350,350,350,350,350,0,0,1,10026,10033,10034,0,0,0,0,0,0,0,10016,2,0,0
59062,มิโฮะ,36,1941,1001,444444444,444444444,444444444,444444444,1,0,0,200,9753,4532,350,350,350,350,350,350,0,0,3,12028,12033,12034,0,0,0,0,0,0,0,12016,2,0,0
59063,เทพตัวเหวิน,36,1765,1001,444225444,236556444,444444225,236444444,1,0,0,200,9753,4532,350,350,350,350,350,350,0,0,2,11027,11033,11016,0,0,0,0,0,0,0,20026,2,0,0
59064,เทพกว่างมู่,36,1766,1001,444522444,534556444,444444422,353444444,1,0,0,200,9753,4532,350,350,350,350,350,350,0,0,3,12028,12034,12016,0,0,0,0,0,0,0,20014,2,0,0
59065,เทพฉือกั๋ว,36,1764,1001,444641544,555556444,444444651,433444444,1,0,0,200,9753,4532,350,350,350,350,350,350,0,0,1,10015,10034,10016,0,0,0,0,0,0,0,20025,2,0,0
59066,เทพเจิงจ่าง,36,1767,1001,444354444,354556444,444444254,556444444,1,0,0,200,9753,4532,350,350,350,350,350,350,0,0,4,13029,13033,13015,0,0,0,0,0,0,0,14037,2,0,0
59067,เง็กเซียน,36,1354,1001,550444544,660661440,444444444,444444444,1,0,0,200,9753,4532,350,350,350,350,350,350,0,0,1,10016,11016,12016,0,0,0,0,0,0,0,13015,2,0,0
